prediction,facts,exp,exp_length,original_score,original_rank,new_scores,new_ranks,new_score,new_rank
"(11761, 113, 5770)","[([(5514, 113, 5770), (4413, 63, 11761), (4800, 113, 5770), (5770, 44, 4836), (5770, 44, 4280)], 0.279600029, 'xrule')]","[(5514, 113, 5770), (4413, 63, 11761), (4800, 113, 5770), (5770, 44, 4836), (5770, 44, 4280)]",5,0.3936966061592102,1,[0.31578153371810913],[1],0.31578153371810913,1.0
"(2937, 48, 32)","[([(2937, 6, 6945), (2626, 48, 32), (5910, 48, 32)], 0.061200038, 'xrule')]","[(2937, 6, 6945), (2626, 48, 32), (5910, 48, 32)]",3,0.9600799083709717,1,[0.9487955570220947],[1],0.9487955570220947,1.0
"(7417, 33, 90)",[],[],0,0.9863195419311523,1,[0.9952548742294312],[1],0.9952548742294312,1.0
"(5912, 100, 1672)","[([(1672, 2, 8376), (8376, 14, 1672), (162, 14, 1672), (1672, 2, 162), (5912, 100, 8832)], 0.098100006, 'xrule')]","[(1672, 2, 8376), (8376, 14, 1672), (162, 14, 1672), (1672, 2, 162), (5912, 100, 8832)]",5,0.902134120464325,1,[0.5981457829475403],[1],0.5981457829475403,1.0
"(4550, 60, 90)","[([(10925, 60, 90), (8328, 8, 4550), (4550, 8, 8328), (10909, 34, 90), (8328, 60, 90)], 0.091600002, 'xrule')]","[(10925, 60, 90), (4550, 8, 8328), (8328, 8, 4550), (10909, 34, 90), (8328, 60, 90)]",5,0.9950908422470093,1,[0.9897569417953491],[1],0.9897569417953491,1.0
"(1504, 14, 5334)","[([(5334, 70, 637), (637, 221, 5334), (5334, 2, 6172), (1504, 13, 622)], 0.0058999974999999994, 'xrule')]","[(5334, 70, 637), (637, 221, 5334), (5334, 2, 6172), (1504, 13, 622)]",4,0.5538073182106018,1,[0.5943866968154907],[1],0.5943866968154907,1.0
"(8105, 52, 1374)","[([(9571, 52, 1374), (8105, 20, 6191), (1374, 20, 6191)], 0.0196, 'xrule')]","[(1374, 20, 6191), (8105, 20, 6191), (9571, 52, 1374)]",3,0.8518563508987427,1,[0.6959900259971619],[1],0.6959900259971619,1.0
"(7870, 17, 862)","[([(7870, 48, 32), (5114, 17, 862)], 0.0163, 'xrule')]","[(7870, 48, 32), (5114, 17, 862)]",2,0.8808959126472473,1,[0.9799678325653076],[1],0.9799678325653076,1.0
"(10740, 20, 1366)","[([(10740, 20, 2592), (1366, 19, 11195), (11195, 47, 1366)], 0.001199998, 'xrule')]","[(10740, 20, 2592), (11195, 47, 1366), (1366, 19, 11195)]",3,0.8317307829856873,1,[0.3279080092906952],[8],0.3279080092906952,8.0
"(434, 161, 5949)","[([(5949, 122, 383), (5949, 122, 4268), (5949, 122, 4342), (383, 85, 434), (5949, 122, 4472)], 0.01079999924, 'xrule')]","[(5949, 122, 383), (5949, 122, 4268), (5949, 122, 4342), (383, 85, 434), (5949, 122, 4472)]",5,0.9906078577041626,1,[0.8941026926040649],[3],0.8941026926040649,3.0
"(2592, 17, 2123)","[([(3787, 17, 2123), (1300, 42, 2592), (2696, 17, 2123), (2048, 17, 2123), (1969, 17, 2123)], 0.166800022, 'xrule')]","[(3787, 17, 2123), (1300, 42, 2592), (2696, 17, 2123), (2048, 17, 2123), (1969, 17, 2123)]",5,0.7389126420021057,1,[0.6001870036125183],[1],0.6001870036125183,1.0
