m0arihis;hasmetal;p125000;m0arihis;hasbond;b00727;;;;;;;;;;9.129721;8.796443;1;1.0
m0amofak;hassolvent;p16228;m0amofak;hascolor;c06d8a0cc6bc;;;;;;;;;;5.895746;5.6639957;1;1.0
m0diszub;hassolvent;p114798;m0diszub;hashabit;h0cabc333278;;;;;;;;;;6.4217315;6.6550193;1;1.0
m0cifcur;hassolvent;p16228;m0cifcur;hashabit;h0cabc333278;;;;;;;;;;7.3126197;7.259871;1;1.0
m0cigxun;hassolvent;p114798;m0cigxun;hashabit;h0cabc333278;;;;;;;;;;5.8912773;5.6740017;1;1.3333333333333333
m0bopvim;hassolvent;p114798;m0bopvim;hashabit;h0cabc333278;;;;;;;;;;6.1372676;5.74338;1;1.6666666666666667
m0alihuy;hasmetal;p124459;m0alihuy;hasbond;b01782;;;;;;;;;;6.9777355;5.673163;1;2.6666666666666665
m0diszub;haslinker;p11318;m0diszub;hashabit;h0cabc333278;;;;;;;;;;7.39281;7.352852;1;2.3333333333333335
m0dotyod;hassolvent;p1887;m0dotyod;hasbond;b00606;;;;;;;;;;6.661112;7.0094514;1;1.3333333333333333
m0buwfoq;hassolvent;p114798;m0buwfoq;hasbond;b00607;;;;;;;;;;6.6007223;6.585649;1;1.0
m0aminep;hasmetal;p13939;m0aminep;hasbond;b00308;;;;;;;;;;6.5435276;5.913044;1;2.6666666666666665
m0alonoe;hasmetal;p114814;m0alonoe;hasbond;b00823;;;;;;;;;;7.3513613;7.095993;1;1.3333333333333333
m0amozuy;hasmetal;p14233003;m0amozuy;hasbond;b00863;;;;;;;;;;8.556389;8.982543;1;1.0
m0captar;hassolvent;p1887;m0captar;hashabit;h0cabc333278;;;;;;;;;;7.428354;7.145944;1;1.0
m0daxrax;hasmetal;p124385;m0daxrax;hascolor;c069c7a516b8;;;;;;;;;;8.80801;8.516736;1;1.0
m0aguyik;hasmetal;p114814;m0aguyik;hasbond;b00823;;;;;;;;;;8.041876;8.1293335;1;1.0
m0cutkim;hasmetal;p125154;m0cutkim;hasbond;b00848;;;;;;;;;;9.311212;8.845983;1;1.0
m0alojoa;hassolvent;p1887;m0alojoa;hascolor;c06d8a0cc6bc;;;;;;;;;;6.6308637;6.775341;1;1.0
m0cujxow;haslinker;p11727;m0cujxow;haskernel;k2903b8d7210;;;;;;;;;;7.8978615;7.772343;1;1.0
m0ciccau;hassolvent;p16344;m0ciccau;hascolor;c06d8a0cc6bc;;;;;;;;;;6.8171144;5.93256;1;2.0
m0cetlar;hassolvent;p16228;m0cetlar;hasoperation;o07fdab1c931;;;;;;;;;;6.7531753;6.397484;1;1.0
m0dozquf;haslinker;p172886;m0dozquf;haspaper;p0a760a080f9;;;;;;;;;;7.4413757;7.140117;1;1.3333333333333333
