prediction,facts,exp,exp_length,original_score,original_rank,new_scores,new_ranks,new_score,new_rank
"(8776, 1, 1347)","[({(4276, 0, 8776)}, 0.003857175781862512, 'baseline')]","[(4276, 1, 1347), (4276, 0, 8776)]",2,0.7884548306465149,1,[0.9259791374206543],[1],0.9259791374206543,1.0
"(39499, 0, 292)","[({(1864, 4, 39499)}, 0.6736336201156528, 'baseline')]","[(2148, 0, 292), (1864, 4, 39499), (1864, 4, 2148)]",3,0.6023808717727661,1,[9.912909445120022e-05],[40],9.912909445120022e-05,40.0
"(28640, 2, 741)","[({(193, 6, 28640)}, 0.7063880418691696, 'baseline'), ({(28640, 6, 4498)}, 0.1980554269177742, 'baseline')]","[(193, 6, 28640), (193, 6, 741)]",2,0.6571306586265564,1,[0.3278307318687439],[1],0.3278307318687439,1.0
"(34777, 1, 14753)",[],[],0,0.9449015259742737,1,[0.9809584021568298],[1],0.9809584021568298,1.0
"(26770, 5, 6829)","[({(26770, 0, 7635)}, 0.34908549141943174, 'baseline'), ({(26770, 6, 26771)}, 0.20522193183120221, 'baseline')]","[(26770, 0, 7635), (24162, 0, 7635), (24162, 5, 6829)]",3,0.45097658038139343,1,[0.002943767001852393],[59],0.002943767001852393,59.0
"(11565, 1, 12441)",[],[],0,0.9488105773925781,1,[0.9043498635292053],[1],0.9043498635292053,1.0
"(903, 5, 5742)","[({(903, 1, 34444)}, -0.01187163691091322, 'baseline'), ({(903, 0, 904)}, -0.019074053529040493, 'baseline'), ({(34444, 1, 903)}, -0.10870540601100555, 'baseline')]","[(5211, 6, 34444), (5211, 5, 5742), (903, 1, 34444)]",3,0.4814486503601074,1,[0.1357710212469101],[3],0.1357710212469101,3.0
"(14612, 1, 19739)","[({(14613, 1, 14612)}, 0.048821548921484346, 'baseline'), ({(14612, 1, 8884)}, 0.020939986153734044, 'baseline'), ({(14612, 1, 14613)}, 0.011481086654261083, 'baseline')]","[(19739, 1, 17887), (14613, 1, 14612), (17887, 1, 14613)]",3,0.8138606548309326,1,[0.9123375415802002],[1],0.9123375415802002,1.0
"(24146, 1, 36079)",[],[],0,0.8771597146987915,1,[0.8398258686065674],[1],0.8398258686065674,1.0
"(31393, 0, 292)","[({(1864, 4, 31393)}, 0.048292460794302106, 'baseline')]","[(2148, 0, 292), (1864, 4, 31393), (1864, 4, 2148)]",3,0.512271523475647,1,[9.959345334209502e-05],[39],9.959345334209502e-05,39.0
"(14940, 1, 12227)","[({(5927, 1, 14940)}, 0.026883224922800843, 'baseline'), ({(14940, 1, 5927)}, -0.026874144611402823, 'baseline')]","[(13800, 1, 12227), (5927, 1, 14940), (13800, 1, 5927)]",3,0.8385334610939026,1,[0.8926210403442383],[1],0.8926210403442383,1.0
"(2949, 1, 8019)","[({(9188, 1, 2949)}, 0.052514950752382675, 'baseline'), ({(2949, 1, 9188)}, 0.006195108382389739, 'baseline')]","[(9188, 1, 2949), (9188, 1, 30805), (30805, 1, 8019)]",3,0.8824633359909058,1,[0.9042618274688721],[1],0.9042618274688721,1.0
"(15729, 1, 12999)","[({(15729, 1, 31425)}, 0.31902484228410066, 'baseline'), ({(15729, 1, 15730)}, 0.2574143518093881, 'baseline'), ({(15729, 1, 16455)}, 0.21521058254417796, 'baseline'), ({(16455, 1, 15729)}, 0.14421651809757893, 'baseline'), ({(15730, 1, 15729)}, 0.08023024632928534, 'baseline')]","[(15171, 1, 31425), (15171, 1, 12999), (15729, 1, 31425)]",3,0.19728238880634308,1,[0.033485446125268936],[6],0.033485446125268936,6.0
"(9536, 0, 265)","[({(9535, 4, 9536)}, 0.001142538928545261, 'baseline')]","[(9535, 4, 9536), (9535, 4, 25282), (25282, 0, 265)]",3,0.6587778329849243,1,[0.00010433991701574996],[3754],0.00010433991701574996,3754.0
"(20124, 1, 18592)",[],[],0,0.9615100622177124,1,[0.9597242474555969],[1],0.9597242474555969,1.0
"(23468, 1, 1116)",[],[],0,0.9318868517875671,1,[0.9311109781265259],[1],0.9311109781265259,1.0
