prediction,facts,exp,exp_length,original_score,original_rank,new_scores,new_ranks,new_score,new_rank
"(8776, 1, 1347)","[([(4276, 0, 8776), (4276, 1, 1347)], 0.1234, 'xrule')]","[(4276, 1, 1347), (4276, 0, 8776)]",2,0.7884548902511597,1,[0.9424090385437012],[1],0.9424090385437012,1.0
"(22848, 1, 33665)",[],[],0,0.8634377717971802,1,[0.9267562031745911],[1],0.9267562031745911,1.0
"(15028, 1, 5116)","[([(15527, 1, 5116), (15028, 1, 21701), (5116, 1, 15527), (19324, 1, 5116), (21701, 1, 15028)], 0.0322, 'xrule')]","[(15527, 1, 5116), (15028, 1, 21701), (5116, 1, 15527), (19324, 1, 5116), (21701, 1, 15028)]",5,0.9404630661010742,1,[0.9511829614639282],[1],0.9511829614639282,1.0
"(4547, 1, 21674)",[],[],0,0.9718466401100159,1,[0.9164588451385498],[1],0.9164588451385498,1.0
"(8310, 6, 12531)","[([(4632, 6, 12531), (8310, 6, 8984), (11942, 6, 12531), (12531, 2, 7)], 0.0153999985, 'xrule')]","[(12531, 2, 7), (8310, 6, 8984), (11942, 6, 12531), (4632, 6, 12531)]",4,0.4837392270565033,1,[0.00010336851119063795],[10969],0.00010336851119063795,10969.0
"(26770, 5, 6829)","[([(26770, 0, 7635), (24162, 5, 6829)], 0.0009, 'xrule')]","[(26770, 0, 7635), (24162, 5, 6829)]",2,0.45097658038139343,1,[0.0006185922538861632],[159],0.0006185922538861632,159.0
"(3136, 1, 16161)",[],[],0,0.92377108335495,1,[0.8348793387413025],[1],0.8348793387413025,1.0
"(22752, 1, 11603)",[],[],0,0.9543496966362,1,[0.9570015072822571],[1],0.9570015072822571,1.0
"(903, 5, 5742)","[([(34444, 1, 903), (903, 1, 34444), (5211, 5, 5742)], 0.0016999999, 'xrule')]","[(34444, 1, 903), (5211, 5, 5742), (903, 1, 34444)]",3,0.4814487099647522,1,[0.011833906173706055],[9],0.011833906173706055,9.0
"(14612, 1, 19739)","[([(8883, 1, 19739), (17887, 1, 19739), (19739, 1, 17887), (14612, 1, 8884)], 0.00099999999, 'xrule')]","[(8883, 1, 19739), (14612, 1, 8884), (19739, 1, 17887), (17887, 1, 19739)]",4,0.8138606548309326,1,[0.904884397983551],[1],0.904884397983551,1.0
"(15588, 1, 15587)","[([(31654, 1, 15588), (15588, 1, 31654), (15587, 1, 2739), (2739, 1, 15587)], 0.0005, 'xrule')]","[(15587, 1, 2739), (31654, 1, 15588), (15588, 1, 31654), (2739, 1, 15587)]",4,0.9287481307983398,1,[0.91560959815979],[1],0.91560959815979,1.0
"(31393, 0, 292)","[([(1864, 4, 31393), (15217, 0, 292)], 0.0027, 'xrule')]","[(1864, 4, 31393), (15217, 0, 292)]",2,0.5122714638710022,1,[8.922205597627908e-05],[82],8.922205597627908e-05,82.0
"(14940, 1, 12227)","[([(14940, 1, 5927), (1025, 1, 12227)], 0.009099999, 'xrule')]","[(1025, 1, 12227), (14940, 1, 5927)]",2,0.838533341884613,1,[0.9432176351547241],[2],0.9432176351547241,2.0
"(9303, 9, 21981)",[],[],0,0.9587638974189758,1,[0.9695084691047668],[1],0.9695084691047668,1.0
"(20115, 2, 2580)",[],[],0,0.19860407710075378,1,[0.8723726272583008],[1],0.8723726272583008,1.0
"(15729, 1, 12999)","[([(16455, 1, 15729), (15171, 1, 12999), (12999, 1, 15171)], 0.041899998, 'xrule')]","[(15171, 1, 12999), (12999, 1, 15171), (16455, 1, 15729)]",3,0.19728229939937592,1,[1.1955117770412471e-05],[32509],1.1955117770412471e-05,32509.0
"(8574, 1, 8573)","[([(8574, 1, 29585), (815, 1, 8573), (8573, 1, 815)], 0.028800001, 'xrule')]","[(8573, 1, 815), (815, 1, 8573), (8574, 1, 29585)]",3,0.8929891586303711,1,[0.7294268012046814],[1],0.7294268012046814,1.0
"(23239, 1, 15927)",[],[],0,0.9537962079048157,1,[0.8621156811714172],[1],0.8621156811714172,1.0
"(8734, 1, 1538)",[],[],0,0.9375073909759521,1,[0.9521979689598083],[1],0.9521979689598083,1.0
"(24115, 1, 18755)","[([(24115, 1, 2300), (18755, 1, 18754), (18754, 1, 18755)], 0.0026, 'xrule')]","[(18755, 1, 18754), (24115, 1, 2300), (18754, 1, 18755)]",3,0.970401406288147,1,[0.9865224957466125],[2],0.9865224957466125,2.0
"(16918, 1, 2507)","[([(16918, 1, 16919), (16919, 1, 16918), (2507, 5, 6166), (22108, 1, 2507), (2507, 1, 22108)], 0.00030000000000000003, 'xrule')]","[(16918, 1, 16919), (16919, 1, 16918), (2507, 5, 6166), (22108, 1, 2507), (2507, 1, 22108)]",5,0.9153757691383362,1,[0.9497818350791931],[1],0.9497818350791931,1.0
"(31721, 1, 24228)",[],[],0,0.8690681457519531,1,[0.729612410068512],[1],0.729612410068512,1.0
"(12141, 1, 2443)",[],[],0,0.9717803597450256,1,[0.9867576956748962],[1],0.9867576956748962,1.0
"(3447, 1, 9780)","[([(3447, 1, 2835), (2835, 1, 3447), (9780, 1, 2834), (2834, 1, 9780)], 0.012800001, 'xrule')]","[(9780, 1, 2834), (3447, 1, 2835), (2834, 1, 9780), (2835, 1, 3447)]",4,0.9036062955856323,1,[0.9234752058982849],[1],0.9234752058982849,1.0
"(34310, 0, 184)","[([(34624, 0, 184), (3889, 0, 184), (1038, 4, 34310)], 0.0002, 'xrule')]","[(34624, 0, 184), (3889, 0, 184), (1038, 4, 34310)]",3,0.5521760582923889,1,[0.0007335843984037638],[147],0.0007335843984037638,147.0
"(27198, 1, 6242)",[],[],0,0.9874051213264465,1,[0.9451559782028198],[1],0.9451559782028198,1.0
"(7982, 1, 20572)","[([(14618, 3, 7982), (7982, 3, 14618), (7983, 1, 20572), (20572, 1, 7983)], 0.0067000003, 'xrule')]","[(14618, 3, 7982), (7982, 3, 14618), (20572, 1, 7983), (7983, 1, 20572)]",4,0.9877474308013916,1,[0.9689609408378601],[1],0.9689609408378601,1.0
"(4697, 1, 3858)",[],[],0,0.8556263446807861,1,[0.8956718444824219],[1],0.8956718444824219,1.0
"(27089, 0, 25460)",[],[],0,0.5863993167877197,1,[0.46452027559280396],[1],0.46452027559280396,1.0
"(13298, 1, 26814)","[([(13298, 1, 1848), (1848, 1, 13298), (2612, 1, 26814), (26814, 1, 2612)], 0.0001, 'xrule')]","[(2612, 1, 26814), (26814, 1, 2612), (13298, 1, 1848), (1848, 1, 13298)]",4,0.9403150677680969,1,[0.8326624631881714],[1],0.8326624631881714,1.0
"(33234, 2, 2524)",[],[],0,0.04805705323815346,1,[0.05496283248066902],[1],0.05496283248066902,1.0
"(14834, 1, 5110)","[([(20963, 1, 5110), (8390, 1, 14834), (8389, 1, 5110)], 0.0002, 'xrule')]","[(20963, 1, 5110), (8390, 1, 14834), (8389, 1, 5110)]",3,0.41509827971458435,1,[0.026059821248054504],[7],0.026059821248054504,7.0
"(25852, 1, 20593)",[],[],0,0.9246744513511658,1,[0.9014691114425659],[1],0.9014691114425659,1.0
"(6813, 1, 5175)",[],[],0,0.9172292351722717,1,[0.859853982925415],[1],0.859853982925415,1.0
