14439447;_derivationally_related_form;02547225;02547225;_derivationally_related_form;14439447;;;;;;;;;;0.7884548306465149;4.146258796329979e-05;1;23257.333333333332
12511046;_hypernym;11585340;12501745;_member_meronym;12511046;;;;;;;;;;0.6023808717727661;7.068765019842733e-05;1;1050.3333333333333
08947319;_instance_hypernym;08698379;09189411;_has_part;08947319;;;;;;;;;;0.6571306586265564;0.25418007125457126;1;1.6666666666666667
01237872;_derivationally_related_form;00405236;00405236;_derivationally_related_form;01237872;;;;;;;;;;0.9449015259742737;6.285107823108167e-05;1;9498.333333333334
14832193;_synset_domain_topic_of;06079620;14832193;_has_part;14964129;;;;;;;;;;0.45097658038139343;0.039987144991755486;1;5.666666666666667
00291873;_derivationally_related_form;08646188;00291873;_derivationally_related_form;14687513;;;;;;;;;;0.9488105773925781;0.9518973231315613;1;1.0
01408153;_synset_domain_topic_of;00464894;01408153;_derivationally_related_form;03526805;;;;;;;;;;0.4814486503601074;0.6621506611506144;1;1.3333333333333333
05823054;_derivationally_related_form;00896803;00896803;_derivationally_related_form;05823054;;;;;;;;;;0.8138606548309326;0.07123893002669017;1;2.6666666666666665
10785333;_derivationally_related_form;01766952;01766952;_derivationally_related_form;10785333;;;;;;;;;;0.8771597146987915;2.581348693790157e-05;1;24925.0
12513426;_hypernym;11585340;12501745;_member_meronym;12513426;;;;;;;;;;0.512271523475647;7.015261871856637e-05;1;1004.6666666666666
06135915;_derivationally_related_form;03002351;03002351;_derivationally_related_form;06135915;;;;;;;;;;0.8385334610939026;0.05100525046388308;1;2.0
00152018;_derivationally_related_form;00652346;00652346;_derivationally_related_form;00152018;;;;;;;;;;0.8824633359909058;0.029894643928855658;1;25.666666666666668
00369864;_derivationally_related_form;05015463;00369864;_derivationally_related_form;14822141;;;;;;;;;;0.19728238880634308;0.13464170197645822;1;2.3333333333333335
03536348;_derivationally_related_form;01661804;01661804;_derivationally_related_form;03536348;;;;;;;;;;0.9615100622177124;9.623650976209319e-05;1;19996.666666666668
07518468;_derivationally_related_form;00202934;00202934;_derivationally_related_form;07518468;;;;;;;;;;0.9318868517875671;5.9147622475090124e-05;1;18461.333333333332
02324717;_hypernym;01864707;02323715;_member_meronym;02324717;;;;;;;;;;0.6587778329849243;0.0023384005665623895;1;174.0
02616713;_derivationally_related_form;10681194;10681194;_derivationally_related_form;02616713;;;;;;;;;;0.8030797243118286;0.0346005546549956;1;3.3333333333333335
01110274;_derivationally_related_form;02244956;02244956;_derivationally_related_form;01110274;;;;;;;;;;0.9153757691383362;0.2831707000732422;1;1.3333333333333333
00954422;_derivationally_related_form;06805297;06805297;_derivationally_related_form;00954422;;;;;;;;;;0.8214631676673889;0.00011527578559859346;1;7366.666666666667
04700642;_derivationally_related_form;01265989;01265989;_derivationally_related_form;04700642;;;;;;;;;;0.8690681457519531;0.00012464761312003247;1;9100.666666666666
01366718;_derivationally_related_form;07527352;07527352;_derivationally_related_form;01366718;;;;;;;;;;0.9877474308013916;0.0064651222589115305;1;10.0
07412310;_derivationally_related_form;02763609;02763609;_derivationally_related_form;07412310;;;;;;;;;;0.9519976377487183;4.352805141631203e-05;1;19594.333333333332
12406715;_hypernym;12405714;12405209;_member_meronym;12406715;;;;;;;;;;0.5863993167877197;7.003475063053581e-05;1;289.6666666666667
00650353;_derivationally_related_form;10012815;10012815;_derivationally_related_form;00650353;;;;;;;;;;0.9422932267189026;1.6096895251394017e-05;1;26495.0
06793231;_derivationally_related_form;01498319;01498319;_derivationally_related_form;06793231;;;;;;;;;;0.9746934175491333;6.01123392698355e-05;1;8916.666666666666
13949576;_derivationally_related_form;02099774;13949576;_hypernym;13948441;;;;;;;;;;0.9498961567878723;0.9502716859181722;1;1.0
11683989;_derivationally_related_form;01500873;01500873;_derivationally_related_form;11683989;;;;;;;;;;0.9860931038856506;5.000221744921873e-05;1;24513.666666666668
01763813;_derivationally_related_form;02452885;02452885;_derivationally_related_form;01763813;;;;;;;;;;0.867676854133606;0.0006609846216936907;1;2467.3333333333335
03450516;_derivationally_related_form;00106592;00106592;_derivationally_related_form;03450516;;;;;;;;;;0.92377108335495;0.0018595827277749777;1;100.66666666666667
00211108;_derivationally_related_form;14536831;14536831;_derivationally_related_form;00211108;;;;;;;;;;0.9543496966362;0.25197304288546246;1;2.0
05075602;_derivationally_related_form;02333689;02333689;_derivationally_related_form;05075602;;;;;;;;;;0.9776057600975037;0.004541670709537963;1;183.33333333333334
