01401772;_hypernym;01400044;00128867;_derivationally_related_form;01401772;;;;;;;;;;1.701146;0.71005857;1;1
13651218;_hypernym;13603305;13651218;_derivationally_related_form;13651520;;;;;;;;;;2.045721;2.118717;1;513
00239321;_hypernym;00109660;00239321;_derivationally_related_form;13530408;;;;;;;;;;1.6729352;0.8151239;1;7
02642430;_hypernym;01429349;02642430;_member_meronym;02642935;;;;;;;;;;1.6250241;1.3229206;1;2
02645143;_hypernym;01432517;02644967;_member_meronym;02645143;;;;;;;;;;0.9429634;4.670169;1;9207
11918631;_hypernym;11579418;11911591;_member_meronym;11918631;;;;;;;;;;1.5084891;4.9260464;1;2865
12513426;_hypernym;11585340;12501745;_member_meronym;12513426;;;;;;;;;;1.4777615;5.136839;1;1909
09157163;_instance_hypernym;08655464;09044862;_has_part;09157163;;;;;;;;;;0.8107544;0.80033374;1;1
04543772;_has_part;04283378;04543772;_has_part;03533972;;;;;;;;;;2.3381553;4.0458126;1;351
11975853;_hypernym;11579418;11911591;_member_meronym;11975853;;;;;;;;;;1.168735;1.5511075;1;10
09809749;_synset_domain_topic_of;08199025;09809749;_hypernym;10317007;;;;;;;;;;2.3237505;4.6738234;1;133
15145782;_hypernym;15290337;15147097;_has_part;15145782;;;;;;;;;;1.1613934;1.7260911;1;9
09027089;_instance_hypernym;08633957;09027089;_instance_hypernym;08524735;;;;;;;;;;0.55414593;0.96793175;1;3
08030711;_instance_hypernym;08392137;08030711;_synset_domain_topic_of;00759694;;;;;;;;;;1.4543347;2.7256818;1;1
12945708;_hypernym;11585340;12945708;_member_meronym;12945828;;;;;;;;;;2.947596;5.085964;1;12
02346823;_hypernym;01862557;02346823;_member_meronym;02346998;;;;;;;;;;0.86834943;0.65396905;1;1
12201166;_hypernym;11575425;12194776;_member_meronym;12201166;;;;;;;;;;1.2848617;4.9912424;1;4396
02895154;_hypernym;02740764;02862048;_has_part;02895154;;;;;;;;;;0.7448149;4.903923;1;122
08032594;_synset_domain_topic_of;00759694;08032594;_instance_hypernym;08392137;;;;;;;;;;2.0156152;6.1877036;1;47
02012344;_hypernym;01850315;00331655;_derivationally_related_form;02012344;;;;;;;;;;1.4397378;1.4562314;1;26
09112857;_instance_hypernym;08524735;09112282;_has_part;09112857;;;;;;;;;;1.7267122;5.3268046;1;26
10484858;_synset_domain_topic_of;08441203;02581477;_derivationally_related_form;10484858;;;;;;;;;;2.4129827;1.2302517;1;1
02029571;_hypernym;01507175;02025530;_member_meronym;02029571;;;;;;;;;;2.14187;3.672811;1;7886
12006503;_hypernym;11579418;12006503;_member_meronym;12006766;;;;;;;;;;0.74327976;0.40508485;1;1
01190561;_synset_domain_topic_of;08441203;01190561;_hypernym;01187810;;;;;;;;;;2.8685713;5.227256;1;18
02422249;_hypernym;01864707;02400139;_member_meronym;02422249;;;;;;;;;;0.94464505;4.535651;1;30
01931398;_hypernym;01921887;01931277;_member_meronym;01931398;;;;;;;;;;2.725429;2.5013142;1;619
08776687;_instance_hypernym;08702402;08776687;_member_of_domain_region;08040008;;;;;;;;;;0.51211566;0.8508008;1;1
12536665;_hypernym;11585340;12536665;_member_meronym;12536871;;;;;;;;;;0.67443144;0.56241393;1;1
00500280;_hypernym;00565302;00499924;_has_part;00500280;;;;;;;;;;1.988281;3.2559435;1;4078
11338796;_instance_hypernym;09798811;11338796;_instance_hypernym;10547145;;;;;;;;;;1.4664829;5.015604;1;70
12883395;_hypernym;11579418;12876032;_member_meronym;12883395;;;;;;;;;;1.4167567;4.6134567;1;114
08765315;_instance_hypernym;08524735;08765315;_instance_hypernym;08633957;;;;;;;;;;0.6540674;0.95405954;1;7
11804082;_member_meronym;11804604;11804082;_hypernym;11534677;;;;;;;;;;1.0805113;1.1534923;1;379
02308325;_hypernym;01762525;02306159;_member_meronym;02308325;;;;;;;;;;1.3141148;4.854992;1;67
01664244;_hypernym;01657723;01664244;_member_meronym;01664369;;;;;;;;;;1.9245131;1.4634309;1;26
08851500;_instance_hypernym;08633957;08851500;_instance_hypernym;08524735;;;;;;;;;;0.6697103;2.263329;1;10
02499178;_hypernym;01864707;02498355;_member_meronym;02499178;;;;;;;;;;2.4774587;5.7362347;1;5197
15151255;_hypernym;15144371;15153787;_has_part;15151255;;;;;;;;;;2.9325104;4.300394;1;6982
12860254;_hypernym;11579418;12838027;_member_meronym;12860254;;;;;;;;;;0.7776886;1.3433274;1;4
02299924;_hypernym;02298632;02299924;_synset_domain_topic_of;00092366;;;;;;;;;;3.1222603;5.4441733;1;1815
09375693;_instance_hypernym;09360122;08906952;_has_part;09375693;;;;;;;;;;0.6120101;0.4154014;1;1
11999958;_hypernym;11579418;11911591;_member_meronym;11999958;;;;;;;;;;0.8926251;5.4152555;1;5386
12723610;_hypernym;13118707;12723446;_member_meronym;12723610;;;;;;;;;;1.4126594;5.62315;1;23802
13550089;_synset_domain_topic_of;06055946;13550089;_hypernym;13459322;;;;;;;;;;1.6869034;5.7585497;1;22
02271740;_hypernym;01759182;02271740;_member_meronym;02272428;;;;;;;;;;0.86584294;1.1178502;1;2
08788004;_instance_hypernym;08574314;08701942;_has_part;08788004;;;;;;;;;;1.6838268;4.7333784;1;2
11880218;_hypernym;11575425;11867525;_member_meronym;11880218;;;;;;;;;;1.3730358;4.477362;1;952
08159924;_hypernym;07971582;08159924;_hypernym;08153437;;;;;;;;;;1.8926018;4.613926;1;78
13081050;_hypernym;11592146;13080471;_member_meronym;13081050;;;;;;;;;;1.5232298;5.2510343;1;718
08018189;_synset_domain_topic_of;00759694;09023321;_member_of_domain_region;08018189;;;;;;;;;;1.4715588;0.8998168;1;1
12898226;_hypernym;11579418;12892226;_member_meronym;12898226;;;;;;;;;;1.0595998;1.3614495;1;2
08920924;_has_part;08926543;08920924;_has_part;08924238;;;;;;;;;;0.16975777;0.20625803;1;3
12969670;_hypernym;12969131;12968882;_member_meronym;12969670;;;;;;;;;;3.1416736;5.435883;1;1743
01959927;_synset_domain_topic_of;00450335;01959927;_hypernym;01958615;;;;;;;;;;1.6178828;1.415587;1;1
03804744;_has_part;03501288;04383130;_hypernym;03804744;;;;;;;;;;1.0016706;0.9288489;1;1
08898187;_instance_hypernym;08633957;08898187;_instance_hypernym;08524735;;;;;;;;;;1.0748414;5.2957244;1;16
00981180;_synset_domain_topic_of;08199025;00981180;_hypernym;00955060;;;;;;;;;;4.8635826;4.537286;1;21
12250413;_hypernym;11565385;12250413;_member_meronym;12251577;;;;;;;;;;1.1540937;1.3115263;1;11
12485811;_hypernym;11567411;12485122;_member_meronym;12485811;;;;;;;;;;1.5995007;2.3670282;1;382
13751829;_hypernym;13745420;09044862;_member_of_domain_region;13751829;;;;;;;;;;2.6455247;5.417371;1;932
12079737;_hypernym;11556857;12039743;_member_meronym;12079737;;;;;;;;;;0.75780964;5.151331;1;138
08025497;_instance_hypernym;08392137;09039411;_member_of_domain_region;08025497;;;;;;;;;;1.2696587;1.5241786;1;1
12501745;_hypernym;11566682;12501745;_member_meronym;12509297;;;;;;;;;;1.4160054;1.2498369;1;1
10092488;_synset_domain_topic_of;00475787;10092488;_hypernym;10205457;;;;;;;;;;0.9023785;0.9113894;1;1
02163982;_hypernym;01342529;02163982;_member_meronym;02176073;;;;;;;;;;2.1907704;1.4713264;1;1
01723259;_hypernym;01656813;01722828;_member_meronym;01723259;;;;;;;;;;2.5990837;2.1915498;1;14
08107191;_synset_domain_topic_of;06037666;08107191;_hypernym;07992450;;;;;;;;;;2.976766;4.553189;1;16
04579986;_synset_domain_topic_of;00503237;04579986;_synset_domain_topic_of;00502952;;;;;;;;;;1.3780348;2.0686803;1;39
02333368;_hypernym;01864707;02331479;_member_meronym;02333368;;;;;;;;;;1.6982498;3.4436824;1;3165
12508077;_hypernym;11585340;12501745;_member_meronym;12508077;;;;;;;;;;0.8656637;2.3252764;1;65
