/m/01bvx1;/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category;/m/02zdwq;/m/01bvx1;/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location;/m/09c7w0;/m/0dq_5;/organization/role/leaders./organization/leadership/organization;/m/01bvx1;/m/01bvx1;/organization/organization/place_founded;/m/07dfk;;;;0.393696665763855;0.3873017430305481;1;1.0
/m/055c8;/people/person/nationality;/m/09c7w0;/m/055c8;/film/actor/film./film/performance/film;/m/0_92w;/m/0bwh6;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/055c8;/m/0x67;/people/ethnicity/people;/m/055c8;/m/0260bz;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/055c8;0.9600799083709717;0.9513407548268636;1;1.0
/m/0h7pj;/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency;/m/09nqf;/m/0h7pj;/film/actor/film./film/performance/film;/m/0125xq;/m/0h7pj;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/07nnp_;/m/0127m7;/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend;/m/0h7pj;/m/0h7pj;/film/actor/film./film/performance/film;/m/07j94;0.947867214679718;0.9944888353347778;1;1.0
/m/04f_d;/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed;/m/0km3f;/m/0bzrsh;/time/event/locations;/m/04f_d;/m/0cf2h;/people/person/places_lived./people/place_lived/location;/m/04f_d;/m/04f_d;/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed;/m/01t032;;;;0.9039296507835388;0.9167021115620931;1;1.0
/m/04ztj;/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony;/m/03gh4;/m/01pqy_;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;/m/05r5w;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;/m/0170s4;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;;;;0.9906078577041626;0.9075585802396139;1;15.333333333333334
/m/053yx;/people/person/profession;/m/0nbcg;/m/01ky2h;/influence/influence_node/peers./influence/peer_relationship/peers;/m/053yx;;;;;;;;;;0.7389125823974609;0.5738373796145121;1;1.0
/m/03hxsv;/film/film/language;/m/02h40lc;/m/031778;/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for;/m/03hxsv;/m/013_vh;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/03hxsv;/m/03hxsv;/film/film/genre;/m/02l7c8;;;;0.9868510365486145;0.9793838659922282;1;1.0
/m/09cdxn;/people/person/nationality;/m/09c7w0;/m/09cdxn;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/0k4f3;/m/0gr0m;/award/award_category/winners./award/award_honor/award_winner;/m/09cdxn;;;;;;;0.846180260181427;0.7567312717437744;1;1.0
/m/0mnm2;/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source;/m/0jbk9;/m/0mnm2;/location/location/time_zones;/m/02hcv8;/m/0mnm2;/location/location/contains;/m/01ymvk;/m/07z1m;/location/location/contains;/m/0mnm2;/m/06f5j;/people/deceased_person/place_of_death;/m/0mnm2;0.9878473281860352;0.9942822456359863;1;1.0
/m/0dnw1;/film/film/estimated_budget./measurement_unit/dated_money_value/currency;/m/09nqf;/m/096hm;/film/director/film;/m/0dnw1;/m/0dnw1;/film/film/language;/m/05zjd;/m/0dnw1;/film/film/genre;/m/02l7c8;;;;0.9906631708145142;0.9931127230326334;1;1.0
/m/0454s1;/people/person/nationality;/m/09c7w0;/m/0454s1;/people/deceased_person/place_of_burial;/m/05rgl;/m/0454s1;/people/person/gender;/m/05zppz;;;;;;;0.9179816246032715;0.8459855516751608;1;1.0
/m/01npcy7;/people/person/nationality;/m/09c7w0;/m/01npcy7;/people/person/spouse_s./people/marriage/location_of_ceremony;/m/03gh4;/m/05vk_d;/base/popstra/celebrity/breakup./base/popstra/breakup/participant;/m/01npcy7;/m/02d6n_;/base/popstra/celebrity/friendship./base/popstra/friendship/participant;/m/01npcy7;/m/01npcy7;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/07bsj;0.6412914395332336;0.834322988986969;1;1.0
/m/07hbxm;/people/person/gender;/m/02zsn;/m/0m2wm;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/07hbxm;/m/07hbxm;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/016xh5;;;;;;;0.8457817435264587;0.7548640370368958;1;2.0
/m/06jzh;/people/person/languages;/m/02h40lc;/m/06jzh;/film/actor/film./film/performance/film;/m/0bdjd;/m/06jzh;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02x4x18;;;;;;;0.9844846725463867;0.9593892494837443;1;1.0
/m/02jyhv;/people/person/nationality;/m/09c7w0;/m/02jyhv;/film/actor/film./film/performance/film;/m/0bwhdbl;/m/02jyhv;/base/popstra/celebrity/friendship./base/popstra/friendship/participant;/m/0lk90;;;;;;;0.8271660208702087;0.9340293208758036;1;1.0
/m/01sg4_;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/06m_5;/location/location/contains;/m/01sg4_;;;;;;;;;;0.9874509572982788;0.9917555054028829;1;1.0
/m/04r7p;/people/person/gender;/m/02zsn;/m/04r7p;/award/award_nominee/award_nominations./award/award_nomination/award;/m/094qd5;/m/04r7p;/people/person/profession;/m/02hrh1q;/m/011yxy;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/04r7p;;;;0.9217239618301392;0.7178853154182434;1;2.0
