prediction,facts,exp,exp_length,original_score,original_rank,new_scores,new_ranks,new_score,new_rank
"(4878, 39, 592)","[([(4860, 39, 592), (6121, 39, 592), (6121, 8, 4878), (6121, 3, 4878), (3016, 83, 592)], 0.0236999946, 'xrule'), ([(7799, 3, 4878), (7799, 39, 592), (7799, 66, 592)], 0.015699998, 'xrule'), ([(4878, 85, 434), (417, 224, 592), (8191, 39, 592), (592, 122, 2037)], 0.013999994640000001, 'xrule')]","[(4860, 39, 592), (6121, 39, 592), (7799, 3, 4878), (592, 122, 2037), (6121, 8, 4878), (6121, 3, 4878), (417, 224, 592), (7799, 39, 592), (7799, 66, 592), (3016, 83, 592), (4878, 85, 434), (8191, 39, 592)]",12,0.1647690236568451,1,[0.020467951893806458],[9],0.020467951893806458,9.0
"(11761, 113, 5770)","[([(5514, 113, 5770), (4413, 63, 11761), (4800, 113, 5770), (5770, 44, 4836), (5770, 44, 4280)], 0.279600029, 'xrule'), ([(11761, 150, 32), (7392, 26, 5770), (11221, 113, 5770), (10139, 26, 5770), (5770, 44, 4280)], 0.10710001039999999, 'xrule'), ([(11761, 113, 737), (11020, 113, 5770), (424, 113, 5770)], 0.02429997895, 'xrule')]","[(5514, 113, 5770), (11761, 150, 32), (4413, 63, 11761), (4800, 113, 5770), (7392, 26, 5770), (11221, 113, 5770), (10139, 26, 5770), (5770, 44, 4836), (5770, 44, 4280), (11761, 113, 737), (11020, 113, 5770), (424, 113, 5770)]",12,0.3936966061592102,1,[0.33349332213401794],[2],0.33349332213401794,2.0
"(2937, 48, 32)","[([(2937, 6, 6945), (2626, 48, 32), (5910, 48, 32)], 0.061200038, 'xrule'), ([(2937, 8, 1174), (7551, 48, 32), (2986, 48, 32), (1174, 8, 2937)], 0.04190000939999999, 'xrule'), ([(2937, 38, 1892), (2937, 6, 1892), (1892, 12, 2937), (1337, 48, 32)], 0.03570001, 'xrule')]","[(2986, 48, 32), (2937, 8, 1174), (7551, 48, 32), (1337, 48, 32), (1174, 8, 2937), (5910, 48, 32), (2937, 38, 1892), (2937, 6, 1892), (1892, 12, 2937), (2937, 6, 6945), (2626, 48, 32)]",11,0.9600799083709717,1,[0.9692617654800415],[1],0.9692617654800415,1.0
"(7417, 33, 90)",[],[],0,0.9863195419311523,1,[0.9961497783660889],[1],0.9961497783660889,1.0
"(5912, 100, 1672)","[([(1672, 2, 8376), (8376, 14, 1672), (162, 14, 1672), (1672, 2, 162), (5912, 100, 8832)], 0.098100006, 'xrule'), ([(1672, 2, 8376), (5912, 48, 1928), (11442, 100, 1672), (8376, 14, 1672)], 0.040100038000000005, 'xrule'), ([(5912, 100, 160), (10039, 214, 1672)], 0.02609998, 'xrule')]","[(10039, 214, 1672), (1672, 2, 8376), (8376, 14, 1672), (11442, 100, 1672), (162, 14, 1672), (5912, 48, 1928), (1672, 2, 162), (5912, 100, 160), (5912, 100, 8832)]",9,0.902134120464325,1,[0.5403686165809631],[2],0.5403686165809631,2.0
"(4550, 60, 90)","[([(10925, 60, 90), (8328, 8, 4550), (4550, 8, 8328), (10909, 34, 90), (8328, 60, 90)], 0.091600002, 'xrule'), ([(4550, 25, 62), (90, 25, 62), (5308, 108, 90), (10819, 213, 90), (11397, 166, 90)], 0.0697000104, 'xrule'), ([(32, 139, 90), (32, 206, 90), (32, 234, 90), (4550, 123, 10558), (10909, 34, 90)], 0.056299998000000004, 'xrule')]","[(4550, 25, 62), (32, 139, 90), (90, 25, 62), (5308, 108, 90), (11397, 166, 90), (32, 206, 90), (32, 234, 90), (10925, 60, 90), (4550, 8, 8328), (8328, 8, 4550), (10819, 213, 90), (4550, 123, 10558), (10909, 34, 90), (8328, 60, 90)]",14,0.9950908422470093,1,[0.9950551986694336],[1],0.9950551986694336,1.0
"(1504, 14, 5334)","[([(5334, 70, 637), (637, 221, 5334), (5334, 2, 6172), (1504, 13, 622)], 0.0058999974999999994, 'xrule'), ([(181, 221, 5334), (5334, 70, 92), (4346, 230, 1504), (92, 221, 5334)], 0.0051999967999999995, 'xrule'), ([(1504, 13, 32), (1504, 28, 32), (5334, 2, 1229), (8363, 51, 5334), (1229, 14, 5334)], 0.0050999969, 'xrule')]","[(1504, 13, 32), (4346, 230, 1504), (92, 221, 5334), (1504, 28, 32), (8363, 51, 5334), (5334, 70, 637), (5334, 2, 1229), (1504, 13, 622), (637, 221, 5334), (5334, 2, 6172), (181, 221, 5334), (5334, 70, 92), (1229, 14, 5334)]",13,0.5538073182106018,1,[0.14669306576251984],[3],0.14669306576251984,3.0
"(8105, 52, 1374)","[([(9571, 52, 1374), (8105, 20, 6191), (1374, 20, 6191)], 0.0196, 'xrule'), ([(8105, 20, 6419), (9783, 52, 1374), (1374, 20, 6419)], 0.0117999983, 'xrule'), ([(11958, 52, 1374), (8105, 20, 8947), (1374, 20, 8947)], 0.011299999000000002, 'xrule')]","[(1374, 20, 6419), (11958, 52, 1374), (8105, 20, 8947), (9571, 52, 1374), (8105, 20, 6191), (1374, 20, 8947), (8105, 20, 6419), (9783, 52, 1374), (1374, 20, 6191)]",9,0.8518563508987427,1,[0.37463536858558655],[1],0.37463536858558655,1.0
"(7870, 17, 862)","[([(7870, 48, 32), (5114, 17, 862)], 0.0163, 'xrule'), ([(7870, 8, 10441), (10441, 8, 7870), (10441, 3, 7870), (7870, 3, 10441), (10441, 17, 862)], 0.011700004, 'xrule'), ([(7870, 6, 7458), (4027, 17, 862)], 0.0047999993, 'xrule')]","[(5114, 17, 862), (10441, 8, 7870), (10441, 3, 7870), (10441, 17, 862), (4027, 17, 862), (7870, 8, 10441), (7870, 3, 10441), (7870, 6, 7458), (7870, 48, 32)]",9,0.8808959126472473,1,[0.8932396173477173],[1],0.8932396173477173,1.0
"(10740, 20, 1366)","[([(10740, 20, 2592), (1366, 19, 11195), (11195, 47, 1366)], 0.001199998, 'xrule'), ([(10740, 20, 2459), (1366, 41, 1245)], 0.00019999966, 'xrule')]","[(10740, 20, 2592), (1366, 41, 1245), (11195, 47, 1366), (1366, 19, 11195), (10740, 20, 2459)]",5,0.8317307829856873,1,[0.36780107021331787],[2],0.36780107021331787,2.0
