m0amofak;hassolvent;p16228;m0amofak;hashabit;h0cabc333278;;;;;;;;;;2.1982725;2.610525;1;2
m0daxmog;hasmethod;m1903b3403ca;m0daxmog;hasbond;b00606;;;;;;;;;;2.5689068;2.8425035;1;1
m0bosgum;hasoperation;o06f9120eb74;m0bosgum;hascolor;c06d8a0cc6bc;;;;;;;;;;3.4281135;2.367378;1;4
m0damwew;hasmethod;m1903b3403ca;m0damwew;haskernel;k2a6bb33a180;;;;;;;;;;2.4762313;2.6714356;1;1
m0ciryei;hasoperation;o063c989167f;m0ciryei;hashabit;h0cabc333278;;;;;;;;;;3.3817487;2.144857;1;1
m0dowdaw;hassolvent;p1962;m0dowdaw;hasbond;b00606;;;;;;;;;;2.1217182;2.4244177;1;1
m0anedaz;hasoperation;o06f9120eb74;m0anedaz;haskernel;k218ed025f47;;;;;;;;;;3.4326532;2.195281;1;3
m0duggod;hassolvent;p1962;m0duggod;hascolor;c08891380c8f;;;;;;;;;;2.1324072;2.5027723;1;1
m0avujor;hasmethod;m1903b3403ca;m0avujor;haskernel;k2e1400d7b31;;;;;;;;;;2.7920244;2.826387;1;1
m0doppuu;hassolvent;p1962;m0doppuu;haskernel;k30ec8bd1701;;;;;;;;;;2.3203607;2.616425;1;1
m0danqeo;hasoperation;o063c989167f;m0danqeo;hashabit;h0d461bcf10a;;;;;;;;;;3.688666;2.2943444;1;2
m0amebax;hasoperation;o063c989167f;m0amebax;hashabit;h0cabc333278;;;;;;;;;;3.4176333;2.155292;1;1
m0bavwec;hasoperation;o0acae79cf4a;m0bavwec;haskernel;k30ec12260c6;;;;;;;;;;3.7209203;2.6493788;1;4
m0dazhaq;haslinker;p11474;m0dazhaq;haskernel;k244cb10add2;;;;;;;;;;3.820229;4.613179;1;1
m0aguyik;hasoperation;o07fdab1c931;m0aguyik;hasbond;b00606;;;;;;;;;;3.886852;2.3718662;1;1
m0befjus;hasoperation;o07fdab1c931;m0befjus;hasbond;b00608;;;;;;;;;;3.3840277;2.1674743;1;3
m0alojoa;hassolvent;p1887;m0alojoa;hashabit;h0cabc333278;;;;;;;;;;2.204561;2.6614394;1;3
m0axohaw;hassolvent;p1962;m0axohaw;hashabit;h0cabc333278;;;;;;;;;;2.1840708;2.5129216;1;1
m0cinkui;hassolvent;p1962;m0cinkui;haskernel;k2a6bb33a180;;;;;;;;;;2.2487717;2.5624146;1;1
m0ciccau;hasoperation;o063c989167f;m0ciccau;hashabit;h05c6b2fbf61;;;;;;;;;;3.5773058;2.3136742;1;1
m0amebax;hasmethod;m1903b3403ca;m0amebax;hashabit;h0cabc333278;;;;;;;;;;2.4813275;2.6695862;1;1
m0awixiq;hassolvent;p1962;m0awixiq;hasbond;b00811;;;;;;;;;;2.0940611;2.432276;1;1
