m0amofak;hassolvent;p16228;m0amofak;haskernel;k217ae834e3a;;;;;;;;;;2.1982725;2.768927;1;2
m0daxmog;hasmethod;m1903b3403ca;m0daxmog;haskernel;k31ba04865bf;;;;;;;;;;2.5689068;2.9830174;1;1
m0bosgum;hasoperation;o06f9120eb74;m0bosgum;haskernel;k3c681e6bb50;;;;;;;;;;3.4281135;2.2304046;1;4
m0ciryei;hasoperation;o063c989167f;m0ciryei;haskernel;k24406e40b06;;;;;;;;;;3.3817487;2.013921;1;1
m0damwew;hasmethod;m1903b3403ca;m0damwew;haskernel;k2a2ef0e0d31;;;;;;;;;;2.4762313;2.8446174;1;1
m0dowdaw;hassolvent;p1962;m0dowdaw;hasbond;b00607;;;;;;;;;;2.1217182;2.3798418;1;1
m0anedaz;hasoperation;o06f9120eb74;m0anedaz;haskernel;k26108256ae6;;;;;;;;;;3.4326532;2.1371922;1;2
m0duggod;hassolvent;p1962;m0duggod;haskernel;k3b8572f51c7;;;;;;;;;;2.1324072;2.403757;1;1
m0avujor;hasmethod;m1903b3403ca;m0avujor;haskernel;k24406e40b06;;;;;;;;;;2.7920244;3.0130064;1;1
m0doppuu;hassolvent;p1962;m0doppuu;hashabit;h0d461bcf10a;;;;;;;;;;2.3203607;2.4319654;1;1
m0danqeo;hasoperation;o063c989167f;m0danqeo;haskernel;k2197b72ce88;;;;;;;;;;3.688666;2.2967246;1;1
m0amebax;hasoperation;o063c989167f;m0amebax;haskernel;k2e75b23b379;;;;;;;;;;3.4176333;2.0154974;1;1
m0bavwec;hasoperation;o0acae79cf4a;m0bavwec;hasbond;b00811;;;;;;;;;;3.7209203;2.5078182;1;5
m0dazhaq;haslinker;p11474;m0dazhaq;hasbond;b00608;;;;;;;;;;3.820229;4.6538677;1;1
m0aguyik;hasoperation;o07fdab1c931;m0aguyik;hasbond;b00823;;;;;;;;;;3.886852;2.3219843;1;1
m0befjus;hasoperation;o07fdab1c931;m0befjus;haskernel;k399f851baa7;;;;;;;;;;3.3840277;2.017849;1;1
m0alojoa;hassolvent;p1887;m0alojoa;haskernel;k2a6bb33a180;;;;;;;;;;2.204561;2.7168322;1;2
m0axohaw;hassolvent;p1962;m0axohaw;hasbond;b00608;;;;;;;;;;2.1840708;2.4861813;1;1
m0cinkui;hassolvent;p1962;m0cinkui;haskernel;k3dbd542749f;;;;;;;;;;2.2487717;2.4305735;1;1
m0ciccau;hasoperation;o063c989167f;m0ciccau;haskernel;k273dc144fd1;;;;;;;;;;3.5773058;2.3049262;1;1
m0amebax;hasmethod;m1903b3403ca;m0amebax;haskernel;k32fa7d3771c;;;;;;;;;;2.4813275;2.7922091;1;1
m0awixiq;hassolvent;p1962;m0awixiq;haskernel;k282b0b6e970;;;;;;;;;;2.0940611;2.366542;1;1
