prediction,facts,exp,exp_length,original_score,original_rank,new_scores,new_ranks,new_score,new_rank
"(5586, 12, 4492)","[([(8161, 12, 4492), (4492, 3, 6), (5586, 3, 279)], 0.0218, 'xrule'), ([(5586, 2, 728), (12174, 12, 4492)], 0.0127, 'xrule'), ([(4492, 3, 88), (4492, 3, 40), (5586, 3, 88)], 0.011899999, 'xrule'), ([(5586, 3, 6), (4492, 3, 83)], 0.0111, 'xrule')]","[(8161, 12, 4492), (5586, 2, 728), (5586, 3, 88), (4492, 3, 83), (4492, 3, 6), (4492, 3, 40), (4492, 3, 88), (5586, 3, 6), (12174, 12, 4492), (5586, 3, 279)]",10,0.0733705461025238,1,[0.01834370568394661],[20],0.01834370568394661,20.0
"(6900, 8, 7393)",[],[],0,0.0004249627818353474,1,[0.08825674653053284],[5],0.08825674653053284,5.0
"(5645, 10, 7830)",[],[],0,4.1949319573575394e-09,1,[0.9615031480789185],[1],0.9615031480789185,1.0
"(5849, 8, 7410)","[([(5849, 3, 220), (15912, 8, 7410), (20989, 8, 7410)], 0.000200033188, 'xrule'), ([(5849, 3, 5076), (23355, 8, 7410)], 0.000100016594, 'xrule'), ([(5849, 3, 5077), (8230, 8, 7410)], 0.000100016594, 'xrule')]","[(15912, 8, 7410), (5849, 3, 5077), (20989, 8, 7410), (5849, 3, 220), (5849, 3, 5076), (23355, 8, 7410), (8230, 8, 7410)]",7,0.01321184542030096,1,[0.9546083211898804],[1],0.9546083211898804,1.0
"(5844, 8, 7427)","[([(24687, 8, 7427), (5844, 3, 1151), (17759, 8, 7427)], 0.53810004, 'xrule'), ([(5844, 3, 666), (21635, 8, 7427)], 0.16100001, 'xrule'), ([(5844, 3, 10), (14520, 8, 7427)], 0.052400023, 'xrule')]","[(5844, 3, 666), (5844, 3, 1151), (5844, 3, 10), (17759, 8, 7427), (21635, 8, 7427), (24687, 8, 7427), (14520, 8, 7427)]",7,0.0008862696122378111,1,[0.9200677275657654],[1],0.9200677275657654,1.0
"(7499, 10, 7830)",[],[],0,8.69010374771051e-09,1,[0.9839747548103333],[1],0.9839747548103333,1.0
"(6004, 10, 7830)",[],[],0,3.285558847210268e-08,1,[0.9796122908592224],[1],0.9796122908592224,1.0
"(7125, 11, 8038)",[],[],0,1.2816763046430424e-05,1,[0.03040923923254013],[14],0.03040923923254013,14.0
"(7788, 11, 8038)",[],[],0,0.00025431078393012285,1,[0.5308099389076233],[1],0.5308099389076233,1.0
"(5575, 11, 8038)",[],[],0,0.00015194447769317776,1,[0.5257022380828857],[2],0.5257022380828857,2.0
"(6105, 8, 7393)",[],[],0,0.00033032745704986155,1,[0.2460794448852539],[2],0.2460794448852539,2.0
"(5781, 8, 7410)",[],[],0,0.026959789916872978,1,[0.8693015575408936],[2],0.8693015575408936,2.0
"(6300, 10, 7830)",[],[],0,9.566136327521235e-09,1,[0.9705945253372192],[1],0.9705945253372192,1.0
"(6373, 10, 7830)",[],[],0,6.148095366143025e-09,1,[0.9867313504219055],[1],0.9867313504219055,1.0
"(4912, 8, 7410)",[],[],0,0.0015577415470033884,1,[0.7694969177246094],[1],0.7694969177246094,1.0
"(6427, 8, 7410)",[],[],0,0.006617984268814325,1,[0.5408851504325867],[5],0.5408851504325867,5.0
"(4870, 9, 8151)","[([(24100, 9, 8151), (4870, 3, 3987), (15245, 9, 8151)], 0.067099999, 'xrule'), ([(12878, 9, 8151), (19195, 9, 8151), (4870, 3, 4879)], 0.061699998, 'xrule'), ([(4870, 3, 1019), (24992, 9, 8151)], 0.0457, 'xrule'), ([(4870, 3, 40), (25056, 9, 8151)], 0.0385, 'xrule'), ([(4870, 3, 41), (9279, 9, 8151)], 0.0356, 'xrule')]","[(24100, 9, 8151), (4870, 3, 1019), (25056, 9, 8151), (15245, 9, 8151), (4870, 3, 4879), (4870, 3, 41), (12878, 9, 8151), (9279, 9, 8151), (4870, 3, 3987), (4870, 3, 40), (24992, 9, 8151), (19195, 9, 8151)]",12,7.978081703186035e-05,1,[0.9209935069084167],[1],0.9209935069084167,1.0
